date,match_num,home,away,market,selection,line,model_p,odds,close_odds,hg,ag,played
2026-06-27,67,Algeria,Austria,1X2,away,,0.30915,2.25,2.25,,,0
2026-06-27,67,Algeria,Austria,1X2,draw,,0.29729,2.8,2.8,,,0
2026-06-27,71,Jordan,Argentina,1X2,away,,0.83964,1.17,1.17,,,0
2026-06-27,71,Jordan,Argentina,1X2,home,,0.03528,14.0,14.0,,,0
2026-06-27,71,Jordan,Argentina,1X2,draw,,0.12507,7.8,7.8,,,0
2026-06-23,48,Portugal,Uzbekistan,1X2,home,,0.56389,1.18,1.18,,,0
2026-06-23,48,Portugal,Uzbekistan,1X2,away,,0.16557,12.5,12.5,,,0
2026-06-23,48,Portugal,Uzbekistan,1X2,draw,,0.27054,7.0,7.0,,,0
2026-06-23,45,Colombia,DR Congo,1X2,home,,0.58802,1.56,1.5,,,0
2026-06-23,45,Colombia,DR Congo,1X2,away,,0.13437,7.0,8.0,,,0
2026-06-23,45,Colombia,DR Congo,1X2,draw,,0.27762,4.2,4.35,,,0
2026-06-27,68,Colombia,Portugal,1X2,home,,0.46835,3.55,3.55,,,0
2026-06-27,68,Colombia,Portugal,1X2,away,,0.26417,2.12,2.12,,,0
2026-06-27,68,Colombia,Portugal,1X2,draw,,0.26748,3.45,3.45,,,0
2026-06-27,70,DR Congo,Uzbekistan,1X2,home,,0.33589,2.1,2.1,,,0
2026-06-27,70,DR Congo,Uzbekistan,1X2,away,,0.27488,3.6,3.6,,,0
2026-06-27,70,DR Congo,Uzbekistan,1X2,draw,,0.38924,3.6,3.6,,,0
2026-06-23,46,England,Ghana,1X2,home,,0.75594,1.2,1.2,,,0
2026-06-23,46,England,Ghana,1X2,away,,0.06267,11.5,11.5,,,0
2026-06-23,46,England,Ghana,1X2,draw,,0.18139,6.75,6.75,,,0
2026-06-23,47,Panama,Croatia,1X2,away,,0.52757,1.52,1.52,,,0
2026-06-23,47,Panama,Croatia,1X2,home,,0.20873,6.0,6.0,,,0
2026-06-23,47,Panama,Croatia,1X2,draw,,0.2637,4.0,4.1,,,0
2026-06-27,72,Panama,England,1X2,away,,0.72001,1.22,1.22,,,0
2026-06-27,72,Panama,England,1X2,home,,0.08687,9.5,9.5,,,0
2026-06-27,72,Panama,England,1X2,draw,,0.19312,7.5,7.5,,,0
2026-06-27,69,Croatia,Ghana,1X2,home,,0.58462,1.6,1.6,,,0
2026-06-27,69,Croatia,Ghana,1X2,away,,0.1545,6.0,6.0,,,0
2026-06-27,69,Croatia,Ghana,1X2,draw,,0.26088,3.8,3.8,,,0
2026-06-24,50,Czech Republic,Mexico,1X2,home,,0.17318,3.55,3.55,,,0
2026-06-24,50,Czech Republic,Mexico,1X2,away,,0.55724,2.04,2.04,,,0
2026-06-24,50,Czech Republic,Mexico,1X2,draw,,0.26958,4.0,4.0,,,0
2026-06-24,53,South Africa,South Korea,1X2,home,,0.1535,5.85,5.85,,,0
2026-06-24,53,South Africa,South Korea,1X2,away,,0.57868,1.64,1.64,,,0
2026-06-24,53,South Africa,South Korea,1X2,draw,,0.26782,3.95,3.95,,,0
2026-06-24,54,Switzerland,Canada,1X2,away,,0.28807,3.3,3.3,,,0
2026-06-24,54,Switzerland,Canada,1X2,home,,0.41263,2.5,2.5,,,0
2026-06-24,54,Switzerland,Canada,1X2,draw,,0.29931,3.05,3.05,,,0
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,home,,0.58582,1.47,1.44,,,0
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,away,,0.16512,7.25,7.75,,,0
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,draw,,0.24906,4.75,4.75,,,0
2026-06-24,52,Scotland,Brazil,1X2,away,,0.58866,1.36,1.33,,,0
2026-06-24,52,Scotland,Brazil,1X2,home,,0.17084,7.5,8.0,,,0
2026-06-24,52,Scotland,Brazil,1X2,draw,,0.2405,4.9,5.1,,,0
2026-06-24,51,Morocco,Haiti,1X2,away,,0.05363,17.0,17.0,,,0
2026-06-24,51,Morocco,Haiti,1X2,home,,0.76681,1.16,1.16,,,0
2026-06-24,51,Morocco,Haiti,1X2,draw,,0.17956,7.5,7.5,,,0
2026-06-25,60,Turkey,United States,1X2,home,,0.37649,3.1,3.1,,,0
2026-06-25,60,Turkey,United States,1X2,away,,0.35482,1.96,1.96,,,0
2026-06-25,60,Turkey,United States,1X2,draw,,0.2687,4.2,4.1,,,0
2026-06-25,58,Paraguay,Australia,1X2,away,,0.37475,3.95,3.75,,,0
2026-06-25,58,Paraguay,Australia,1X2,home,,0.27851,2.85,2.85,,,0
2026-06-25,58,Paraguay,Australia,1X2,draw,,0.34674,2.15,2.2,,,0
2026-06-25,55,Curaçao,Ivory Coast,1X2,home,,0.06451,20.0,20.0,,,0
2026-06-25,55,Curaçao,Ivory Coast,1X2,away,,0.75861,1.16,1.16,,,0
2026-06-25,55,Curaçao,Ivory Coast,1X2,draw,,0.17688,8.25,8.25,,,0
2026-06-25,56,Ecuador,Germany,1X2,home,,0.3312,3.0,3.4,,,0
2026-06-25,56,Ecuador,Germany,1X2,away,,0.33236,1.82,1.9,,,0
2026-06-25,56,Ecuador,Germany,1X2,draw,,0.33644,3.4,3.85,,,0
2026-06-25,57,Japan,Sweden,1X2,home,,0.65621,2.1,2.05,,,0
2026-06-25,57,Japan,Sweden,1X2,away,,0.14385,3.9,4.15,,,0
2026-06-25,57,Japan,Sweden,1X2,draw,,0.19994,3.35,3.3,,,0
2026-06-25,59,Tunisia,Netherlands,1X2,away,,0.78141,1.16,1.16,,,0
2026-06-25,59,Tunisia,Netherlands,1X2,home,,0.06288,21.0,21.0,,,0
2026-06-25,59,Tunisia,Netherlands,1X2,draw,,0.15571,8.25,8.25,,,0
2026-06-25,59,Tunisia,Netherlands,OU,over,3.5,0.34314,2.18,2.18,,,0
2026-06-25,59,Tunisia,Netherlands,OU,under,3.5,0.65686,1.74,1.74,,,0
2026-06-21,37,Belgium,Iran,1X2,home,,0.43422,1.44,1.43,,,0
2026-06-21,37,Belgium,Iran,1X2,away,,0.29052,7.88,8.25,,,0
2026-06-21,37,Belgium,Iran,1X2,draw,,0.27526,4.85,4.95,,,0
2026-06-21,38,New Zealand,Egypt,1X2,away,,0.41669,1.6,1.56,,,0
2026-06-21,38,New Zealand,Egypt,1X2,home,,0.25471,6.1,6.5,,,0
2026-06-21,38,New Zealand,Egypt,1X2,draw,,0.3286,4.1,4.1,,,0
2026-06-26,62,Egypt,Iran,1X2,home,,0.29146,2.14,2.14,,,0
2026-06-26,62,Egypt,Iran,1X2,away,,0.37963,3.82,3.82,,,0
2026-06-26,62,Egypt,Iran,1X2,draw,,0.32891,3.08,3.08,,,0
2026-06-26,63,New Zealand,Belgium,1X2,away,,0.58923,1.25,1.25,,,0
2026-06-26,63,New Zealand,Belgium,1X2,home,,0.17034,14.0,14.0,,,0
2026-06-26,63,New Zealand,Belgium,1X2,draw,,0.24043,6.25,6.25,,,0
2026-06-21,39,Spain,Saudi Arabia,1X2,away,,0.04685,33.0,38.0,,,0
2026-06-21,39,Spain,Saudi Arabia,1X2,home,,0.80866,1.11,1.11,,,0
2026-06-21,39,Spain,Saudi Arabia,1X2,draw,,0.14449,11.5,11.5,,,0
2026-06-21,40,Uruguay,Cape Verde,1X2,away,,0.11395,9.0,9.5,,,0
2026-06-21,40,Uruguay,Cape Verde,1X2,home,,0.60303,1.47,1.45,,,0
2026-06-21,40,Uruguay,Cape Verde,1X2,draw,,0.28302,4.3,4.35,,,0
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,home,,0.29669,2.85,2.85,,,0
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,away,,0.35655,2.35,2.35,,,0
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,draw,,0.34675,3.6,3.6,,,0
2026-06-26,66,Uruguay,Spain,1X2,away,,0.52328,1.5,1.5,,,0
2026-06-26,66,Uruguay,Spain,1X2,home,,0.17731,6.5,6.5,,,0
2026-06-26,66,Uruguay,Spain,1X2,draw,,0.2994,4.3,4.3,,,0
2026-06-22,42,France,Iraq,1X2,home,,0.69566,1.08,1.08,,,0
2026-06-22,42,France,Iraq,1X2,away,,0.09011,25.0,25.0,,,0
2026-06-22,42,France,Iraq,1X2,draw,,0.21424,10.0,10.0,,,0
2026-06-22,44,Norway,Senegal,1X2,home,,0.57124,2.34,2.35,,,0
2026-06-22,44,Norway,Senegal,1X2,away,,0.18919,3.23,3.22,,,0
2026-06-22,44,Norway,Senegal,1X2,draw,,0.23957,3.59,3.57,,,0
2026-06-26,64,Norway,France,1X2,away,,0.31528,1.78,1.78,,,0
2026-06-26,64,Norway,France,1X2,home,,0.41571,4.39,4.39,,,0
2026-06-26,64,Norway,France,1X2,draw,,0.26901,3.66,3.66,,,0
2026-06-26,65,Senegal,Iraq,1X2,away,,0.16165,12.0,12.0,,,0
2026-06-26,65,Senegal,Iraq,1X2,home,,0.55608,1.32,1.32,,,0
2026-06-26,65,Senegal,Iraq,1X2,draw,,0.28228,5.25,5.25,,,0
2026-06-22,41,Argentina,Austria,1X2,home,,0.64252,1.5,1.49,,,0
2026-06-22,41,Argentina,Austria,1X2,away,,0.09795,6.5,6.75,,,0
2026-06-22,41,Argentina,Austria,1X2,draw,,0.25953,3.95,4.0,,,0
2026-06-22,43,Jordan,Algeria,1X2,away,,0.62755,1.61,1.61,,,0
2026-06-22,43,Jordan,Algeria,1X2,home,,0.15681,6.36,6.36,,,0
2026-06-22,43,Jordan,Algeria,1X2,draw,,0.21564,4.21,4.21,,,0
2026-06-27,67,Algeria,Austria,1X2,home,,0.39355,2.6,2.6,,,0
2026-06-27,67,Algeria,Austria,1X2,away,,0.30915,2.25,2.25,,,0
2026-06-27,67,Algeria,Austria,1X2,draw,,0.29729,2.8,2.8,,,0
2026-06-27,71,Jordan,Argentina,1X2,away,,0.83964,1.17,1.17,,,0
2026-06-27,71,Jordan,Argentina,1X2,home,,0.03528,14.0,14.0,,,0
2026-06-27,71,Jordan,Argentina,1X2,draw,,0.12507,7.8,7.8,,,0
2026-06-23,48,Portugal,Uzbekistan,1X2,home,,0.56389,1.18,1.18,,,0
2026-06-23,48,Portugal,Uzbekistan,1X2,away,,0.16557,12.5,12.5,,,0
2026-06-23,48,Portugal,Uzbekistan,1X2,draw,,0.27054,7.0,7.0,,,0
2026-06-23,45,Colombia,DR Congo,1X2,home,,0.58802,1.5,1.5,,,0
2026-06-23,45,Colombia,DR Congo,1X2,away,,0.13437,8.0,8.0,,,0
2026-06-23,45,Colombia,DR Congo,1X2,draw,,0.27762,4.35,4.35,,,0
2026-06-27,68,Colombia,Portugal,1X2,home,,0.46835,3.55,3.55,,,0
2026-06-27,68,Colombia,Portugal,1X2,away,,0.26417,2.12,2.12,,,0
2026-06-27,68,Colombia,Portugal,1X2,draw,,0.26748,3.45,3.45,,,0
2026-06-27,70,DR Congo,Uzbekistan,1X2,home,,0.33589,2.1,2.1,,,0
2026-06-27,70,DR Congo,Uzbekistan,1X2,away,,0.27488,3.6,3.6,,,0
2026-06-27,70,DR Congo,Uzbekistan,1X2,draw,,0.38924,3.6,3.6,,,0
2026-06-23,46,England,Ghana,1X2,home,,0.75594,1.2,1.2,,,0
2026-06-23,46,England,Ghana,1X2,away,,0.06267,11.5,11.5,,,0
2026-06-23,46,England,Ghana,1X2,draw,,0.18139,6.75,6.75,,,0
2026-06-23,47,Panama,Croatia,1X2,away,,0.52757,1.52,1.52,,,0
2026-06-23,47,Panama,Croatia,1X2,home,,0.20873,6.0,6.0,,,0
2026-06-23,47,Panama,Croatia,1X2,draw,,0.2637,4.0,4.1,,,0
2026-06-27,72,Panama,England,1X2,away,,0.72001,1.22,1.22,,,0
2026-06-27,72,Panama,England,1X2,home,,0.08687,9.5,9.5,,,0
2026-06-27,72,Panama,England,1X2,draw,,0.19312,7.5,7.5,,,0
2026-06-27,69,Croatia,Ghana,1X2,home,,0.58462,1.6,1.6,,,0
2026-06-27,69,Croatia,Ghana,1X2,away,,0.1545,6.0,6.0,,,0
2026-06-27,69,Croatia,Ghana,1X2,draw,,0.26088,3.8,3.8,,,0
2026-06-24,50,Czech Republic,Mexico,1X2,home,,0.17318,3.55,3.55,,,0
2026-06-24,50,Czech Republic,Mexico,1X2,away,,0.55724,2.04,2.04,,,0
2026-06-24,50,Czech Republic,Mexico,1X2,draw,,0.26958,4.0,4.0,,,0
2026-06-24,53,South Africa,South Korea,1X2,home,,0.1535,5.85,5.85,,,0
2026-06-24,53,South Africa,South Korea,1X2,away,,0.57868,1.64,1.64,,,0
2026-06-24,53,South Africa,South Korea,1X2,draw,,0.26782,3.95,3.95,,,0
2026-06-24,54,Switzerland,Canada,1X2,away,,0.28807,3.3,3.3,,,0
2026-06-24,54,Switzerland,Canada,1X2,home,,0.41263,2.5,2.5,,,0
2026-06-24,54,Switzerland,Canada,1X2,draw,,0.29931,3.05,3.05,,,0
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,home,,0.58582,1.44,1.44,,,0
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,away,,0.16512,7.75,7.75,,,0
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,draw,,0.24906,4.75,4.75,,,0
2026-06-24,52,Scotland,Brazil,1X2,away,,0.58866,1.33,1.33,,,0
2026-06-24,52,Scotland,Brazil,1X2,home,,0.17084,8.0,8.0,,,0
2026-06-24,52,Scotland,Brazil,1X2,draw,,0.2405,5.1,5.1,,,0
2026-06-24,51,Morocco,Haiti,1X2,away,,0.05363,17.0,17.0,,,0
2026-06-24,51,Morocco,Haiti,1X2,home,,0.76681,1.16,1.16,,,0
2026-06-24,51,Morocco,Haiti,1X2,draw,,0.17956,7.5,7.5,,,0
2026-06-25,60,Turkey,United States,1X2,home,,0.37649,3.1,3.1,,,0
2026-06-25,60,Turkey,United States,1X2,away,,0.35482,1.96,1.96,,,0
2026-06-25,60,Turkey,United States,1X2,draw,,0.2687,4.1,4.1,,,0
2026-06-25,58,Paraguay,Australia,1X2,away,,0.37475,3.75,3.75,,,0
2026-06-25,58,Paraguay,Australia,1X2,home,,0.27851,2.85,2.85,,,0
2026-06-25,58,Paraguay,Australia,1X2,draw,,0.34674,2.2,2.2,,,0
2026-06-25,55,Curaçao,Ivory Coast,1X2,home,,0.06451,20.0,20.0,,,0
2026-06-25,55,Curaçao,Ivory Coast,1X2,away,,0.75861,1.16,1.16,,,0
2026-06-25,55,Curaçao,Ivory Coast,1X2,draw,,0.17688,8.25,8.25,,,0
2026-06-25,56,Ecuador,Germany,1X2,home,,0.3312,3.4,3.4,,,0
2026-06-25,56,Ecuador,Germany,1X2,away,,0.33236,1.9,1.9,,,0
2026-06-25,56,Ecuador,Germany,1X2,draw,,0.33644,3.85,3.85,,,0
2026-06-25,57,Japan,Sweden,1X2,home,,0.65621,2.05,2.05,,,0
2026-06-25,57,Japan,Sweden,1X2,away,,0.14385,4.15,4.15,,,0
2026-06-25,57,Japan,Sweden,1X2,draw,,0.19994,3.3,3.3,,,0
2026-06-25,59,Tunisia,Netherlands,1X2,away,,0.78141,1.16,1.16,,,0
2026-06-25,59,Tunisia,Netherlands,1X2,home,,0.06288,21.0,21.0,,,0
2026-06-25,59,Tunisia,Netherlands,1X2,draw,,0.15571,8.25,8.25,,,0
2026-06-21,37,Belgium,Iran,1X2,home,,0.43422,1.43,1.43,,,0
2026-06-21,37,Belgium,Iran,1X2,away,,0.29052,8.25,8.25,,,0
2026-06-21,37,Belgium,Iran,1X2,draw,,0.27526,4.95,4.95,,,0
2026-06-21,38,New Zealand,Egypt,1X2,away,,0.41669,1.56,1.56,,,0
2026-06-21,38,New Zealand,Egypt,1X2,home,,0.25471,6.5,6.5,,,0
2026-06-21,38,New Zealand,Egypt,1X2,draw,,0.3286,4.1,4.1,,,0
2026-06-26,62,Egypt,Iran,1X2,home,,0.29146,2.14,2.14,,,0
2026-06-26,62,Egypt,Iran,1X2,away,,0.37963,3.82,3.82,,,0
2026-06-26,62,Egypt,Iran,1X2,draw,,0.32891,3.08,3.08,,,0
2026-06-26,63,New Zealand,Belgium,1X2,away,,0.58923,1.25,1.25,,,0
2026-06-26,63,New Zealand,Belgium,1X2,home,,0.17034,14.0,14.0,,,0
2026-06-26,63,New Zealand,Belgium,1X2,draw,,0.24043,6.25,6.25,,,0
2026-06-21,39,Spain,Saudi Arabia,1X2,away,,0.04685,38.0,38.0,,,0
2026-06-21,39,Spain,Saudi Arabia,1X2,home,,0.80866,1.11,1.11,,,0
2026-06-21,39,Spain,Saudi Arabia,1X2,draw,,0.14449,11.5,11.5,,,0
2026-06-21,40,Uruguay,Cape Verde,1X2,away,,0.11395,9.5,9.5,,,0
2026-06-21,40,Uruguay,Cape Verde,1X2,home,,0.60303,1.45,1.45,,,0
2026-06-21,40,Uruguay,Cape Verde,1X2,draw,,0.28302,4.35,4.35,,,0
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,home,,0.29669,2.85,2.85,,,0
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,away,,0.35655,2.35,2.35,,,0
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,draw,,0.34675,3.6,3.6,,,0
2026-06-26,66,Uruguay,Spain,1X2,away,,0.52328,1.5,1.5,,,0
2026-06-26,66,Uruguay,Spain,1X2,home,,0.17731,6.5,6.5,,,0
2026-06-26,66,Uruguay,Spain,1X2,draw,,0.2994,4.3,4.3,,,0
2026-06-22,42,France,Iraq,1X2,home,,0.69566,1.08,1.08,,,0
2026-06-22,42,France,Iraq,1X2,away,,0.09011,25.0,25.0,,,0
2026-06-22,42,France,Iraq,1X2,draw,,0.21424,10.0,10.0,,,0
2026-06-22,44,Norway,Senegal,1X2,home,,0.57124,2.35,2.35,,,0
2026-06-22,44,Norway,Senegal,1X2,away,,0.18919,3.22,3.22,,,0
2026-06-22,44,Norway,Senegal,1X2,draw,,0.23957,3.57,3.57,,,0
2026-06-26,64,Norway,France,1X2,away,,0.31528,1.78,1.78,,,0
2026-06-26,64,Norway,France,1X2,home,,0.41571,4.39,4.39,,,0
2026-06-26,64,Norway,France,1X2,draw,,0.26901,3.66,3.66,,,0
2026-06-26,65,Senegal,Iraq,1X2,away,,0.16165,12.0,12.0,,,0
2026-06-26,65,Senegal,Iraq,1X2,home,,0.55608,1.32,1.32,,,0
2026-06-26,65,Senegal,Iraq,1X2,draw,,0.28228,5.25,5.25,,,0
2026-06-22,41,Argentina,Austria,1X2,home,,0.64252,1.51,1.49,,,0
2026-06-22,41,Argentina,Austria,1X2,away,,0.09795,6.25,6.75,,,0
2026-06-22,41,Argentina,Austria,1X2,draw,,0.25953,3.95,4.0,,,0
2026-06-22,43,Jordan,Algeria,1X2,away,,0.62755,1.61,1.61,,,0
2026-06-22,43,Jordan,Algeria,1X2,home,,0.15681,6.36,6.36,,,0
2026-06-22,43,Jordan,Algeria,1X2,draw,,0.21564,4.21,4.21,,,0
2026-06-27,67,Algeria,Austria,1X2,home,,0.39355,2.6,2.6,,,0
2026-06-27,67,Algeria,Austria,1X2,away,,0.30915,2.25,2.25,,,0
2026-06-27,67,Algeria,Austria,1X2,draw,,0.29729,2.8,2.8,,,0
2026-06-27,71,Jordan,Argentina,1X2,away,,0.83964,1.17,1.17,,,0
2026-06-27,71,Jordan,Argentina,1X2,home,,0.03528,14.0,14.0,,,0
2026-06-27,71,Jordan,Argentina,1X2,draw,,0.12507,7.8,7.8,,,0
2026-06-23,48,Portugal,Uzbekistan,1X2,home,,0.56389,1.18,1.18,,,0
2026-06-23,48,Portugal,Uzbekistan,1X2,away,,0.16557,12.5,12.5,,,0
2026-06-23,48,Portugal,Uzbekistan,1X2,draw,,0.27054,7.0,7.0,,,0
2026-06-23,45,Colombia,DR Congo,1X2,home,,0.58802,1.5,1.5,,,0
2026-06-23,45,Colombia,DR Congo,1X2,away,,0.13437,8.0,8.0,,,0
2026-06-23,45,Colombia,DR Congo,1X2,draw,,0.27762,4.35,4.35,,,0
2026-06-23,45,Colombia,DR Congo,AH,home,-0.5,0.58802,1.53,1.53,,,0
2026-06-23,45,Colombia,DR Congo,AH,away,-0.5,0.41198,2.52,2.52,,,0
2026-06-27,68,Colombia,Portugal,1X2,home,,0.46835,3.55,3.55,,,0
2026-06-27,68,Colombia,Portugal,1X2,away,,0.26417,2.12,2.12,,,0
2026-06-27,68,Colombia,Portugal,1X2,draw,,0.26748,3.45,3.45,,,0
2026-06-27,70,DR Congo,Uzbekistan,1X2,home,,0.33589,2.1,2.1,,,0
2026-06-27,70,DR Congo,Uzbekistan,1X2,away,,0.27488,3.6,3.6,,,0
2026-06-27,70,DR Congo,Uzbekistan,1X2,draw,,0.38924,3.6,3.6,,,0
2026-06-23,46,England,Ghana,1X2,home,,0.75594,1.2,1.2,,,0
2026-06-23,46,England,Ghana,1X2,away,,0.06267,11.5,11.5,,,0
2026-06-23,46,England,Ghana,1X2,draw,,0.18139,6.75,6.75,,,0
2026-06-23,47,Panama,Croatia,1X2,away,,0.52757,1.52,1.52,,,0
2026-06-23,47,Panama,Croatia,1X2,home,,0.20873,6.0,6.0,,,0
2026-06-23,47,Panama,Croatia,1X2,draw,,0.2637,4.1,4.1,,,0
2026-06-27,72,Panama,England,1X2,away,,0.72001,1.22,1.22,,,0
2026-06-27,72,Panama,England,1X2,home,,0.08687,9.5,9.5,,,0
2026-06-27,72,Panama,England,1X2,draw,,0.19312,7.5,7.5,,,0
2026-06-27,69,Croatia,Ghana,1X2,home,,0.58462,1.6,1.6,,,0
2026-06-27,69,Croatia,Ghana,1X2,away,,0.1545,6.0,6.0,,,0
2026-06-27,69,Croatia,Ghana,1X2,draw,,0.26088,3.8,3.8,,,0
2026-06-24,50,Czech Republic,Mexico,1X2,home,,0.17318,3.55,3.55,,,0
2026-06-24,50,Czech Republic,Mexico,1X2,away,,0.55724,2.04,2.04,,,0
2026-06-24,50,Czech Republic,Mexico,1X2,draw,,0.26958,4.0,4.0,,,0
2026-06-24,53,South Africa,South Korea,1X2,home,,0.1535,5.85,5.85,,,0
2026-06-24,53,South Africa,South Korea,1X2,away,,0.57868,1.64,1.64,,,0
2026-06-24,53,South Africa,South Korea,1X2,draw,,0.26782,3.95,3.95,,,0
2026-06-24,54,Switzerland,Canada,1X2,away,,0.28807,3.3,3.3,,,0
2026-06-24,54,Switzerland,Canada,1X2,home,,0.41263,2.5,2.5,,,0
2026-06-24,54,Switzerland,Canada,1X2,draw,,0.29931,3.05,3.05,,,0
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,home,,0.58582,1.44,1.44,,,0
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,away,,0.16512,7.75,7.75,,,0
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,draw,,0.24906,4.75,4.75,,,0
2026-06-24,52,Scotland,Brazil,1X2,away,,0.58866,1.33,1.33,,,0
2026-06-24,52,Scotland,Brazil,1X2,home,,0.17084,8.0,8.0,,,0
2026-06-24,52,Scotland,Brazil,1X2,draw,,0.2405,5.1,5.1,,,0
2026-06-24,51,Morocco,Haiti,1X2,away,,0.05363,17.0,17.0,,,0
2026-06-24,51,Morocco,Haiti,1X2,home,,0.76681,1.16,1.16,,,0
2026-06-24,51,Morocco,Haiti,1X2,draw,,0.17956,7.5,7.5,,,0
2026-06-25,60,Turkey,United States,1X2,home,,0.37649,3.1,3.1,,,0
2026-06-25,60,Turkey,United States,1X2,away,,0.35482,1.96,1.96,,,0
2026-06-25,60,Turkey,United States,1X2,draw,,0.2687,4.1,4.1,,,0
2026-06-25,58,Paraguay,Australia,1X2,away,,0.37475,3.75,3.75,,,0
2026-06-25,58,Paraguay,Australia,1X2,home,,0.27851,2.85,2.85,,,0
2026-06-25,58,Paraguay,Australia,1X2,draw,,0.34674,2.2,2.2,,,0
2026-06-25,55,Curaçao,Ivory Coast,1X2,home,,0.06451,20.0,20.0,,,0
2026-06-25,55,Curaçao,Ivory Coast,1X2,away,,0.75861,1.16,1.16,,,0
2026-06-25,55,Curaçao,Ivory Coast,1X2,draw,,0.17688,8.25,8.25,,,0
2026-06-25,56,Ecuador,Germany,1X2,home,,0.3312,3.4,3.4,,,0
2026-06-25,56,Ecuador,Germany,1X2,away,,0.33236,1.9,1.9,,,0
2026-06-25,56,Ecuador,Germany,1X2,draw,,0.33644,3.85,3.85,,,0
2026-06-25,57,Japan,Sweden,1X2,home,,0.65621,2.05,2.05,,,0
2026-06-25,57,Japan,Sweden,1X2,away,,0.14385,4.15,4.15,,,0
2026-06-25,57,Japan,Sweden,1X2,draw,,0.19994,3.3,3.3,,,0
2026-06-25,59,Tunisia,Netherlands,1X2,away,,0.78141,1.16,1.16,,,0
2026-06-25,59,Tunisia,Netherlands,1X2,home,,0.06288,21.0,21.0,,,0
2026-06-25,59,Tunisia,Netherlands,1X2,draw,,0.15571,8.25,8.25,,,0
2026-06-21,37,Belgium,Iran,1X2,home,,0.43422,1.43,1.43,,,0
2026-06-21,37,Belgium,Iran,1X2,away,,0.29052,8.25,8.25,,,0
2026-06-21,37,Belgium,Iran,1X2,draw,,0.27526,4.95,4.95,,,0
2026-06-21,38,New Zealand,Egypt,1X2,away,,0.41669,1.56,1.56,,,0
2026-06-21,38,New Zealand,Egypt,1X2,home,,0.25471,6.5,6.5,,,0
2026-06-21,38,New Zealand,Egypt,1X2,draw,,0.3286,4.1,4.1,,,0
2026-06-21,38,New Zealand,Egypt,AH,away,1.5,0.17555,2.71,2.71,,,0
2026-06-21,38,New Zealand,Egypt,AH,home,1.5,0.82445,1.47,1.47,,,0
2026-06-26,62,Egypt,Iran,1X2,home,,0.29146,2.14,2.14,,,0
2026-06-26,62,Egypt,Iran,1X2,away,,0.37963,3.82,3.82,,,0
2026-06-26,62,Egypt,Iran,1X2,draw,,0.32891,3.08,3.08,,,0
2026-06-26,63,New Zealand,Belgium,1X2,away,,0.58923,1.25,1.25,,,0
2026-06-26,63,New Zealand,Belgium,1X2,home,,0.17034,14.0,14.0,,,0
2026-06-26,63,New Zealand,Belgium,1X2,draw,,0.24043,6.25,6.25,,,0
2026-06-21,39,Spain,Saudi Arabia,1X2,away,,0.04685,38.0,38.0,,,0
2026-06-21,39,Spain,Saudi Arabia,1X2,home,,0.80866,1.11,1.11,,,0
2026-06-21,39,Spain,Saudi Arabia,1X2,draw,,0.14449,11.5,11.5,,,0
2026-06-21,40,Uruguay,Cape Verde,1X2,away,,0.11395,9.5,9.5,,,0
2026-06-21,40,Uruguay,Cape Verde,1X2,home,,0.60303,1.45,1.45,,,0
2026-06-21,40,Uruguay,Cape Verde,1X2,draw,,0.28302,4.35,4.35,,,0
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,home,,0.29669,2.85,2.85,,,0
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,away,,0.35655,2.35,2.35,,,0
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,draw,,0.34675,3.6,3.6,,,0
2026-06-26,66,Uruguay,Spain,1X2,away,,0.52328,1.5,1.5,,,0
2026-06-26,66,Uruguay,Spain,1X2,home,,0.17731,6.5,6.5,,,0
2026-06-26,66,Uruguay,Spain,1X2,draw,,0.2994,4.3,4.3,,,0
2026-06-22,42,France,Iraq,1X2,home,,0.69566,1.08,1.08,,,0
2026-06-22,42,France,Iraq,1X2,away,,0.09011,25.0,25.0,,,0
2026-06-22,42,France,Iraq,1X2,draw,,0.21424,10.0,10.0,,,0
2026-06-22,44,Norway,Senegal,1X2,home,,0.57124,2.35,2.35,,,0
2026-06-22,44,Norway,Senegal,1X2,away,,0.18919,3.22,3.22,,,0
2026-06-22,44,Norway,Senegal,1X2,draw,,0.23957,3.57,3.57,,,0
2026-06-26,64,Norway,France,1X2,away,,0.31528,1.78,1.78,,,0
